parent_asin,review_count,sentiment_score_mean,positive_ratio,negative_ratio,normalized_sentiment_mean,normalized_review_volume,product_potential_score
B019STCN76,1,3.0,1.0,0.0,1.0,0.0,0.7
B01AT23UGE,1,3.0,1.0,0.0,1.0,0.0,0.7
B01AU6R2V8,1,3.0,1.0,0.0,1.0,0.0,0.7
B01AW0BDNK,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A6LSAZY,1,3.0,1.0,0.0,1.0,0.0,0.7
B019WG0CQE,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A6LS9P0,1,3.0,1.0,0.0,1.0,0.0,0.7
B019Y5OGNS,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A08ECQY,1,3.0,1.0,0.0,1.0,0.0,0.7
B019OB663A,1,3.0,1.0,0.0,1.0,0.0,0.7
B019PYKUM4,1,3.0,1.0,0.0,1.0,0.0,0.7
B019PZMVN4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A86MXVE,1,3.0,1.0,0.0,1.0,0.0,0.7
B01AAM1ELQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A09KCJ4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A5AU74S,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A5D5XF8,1,3.0,1.0,0.0,1.0,0.0,0.7
B01A5JRJJK,1,3.0,1.0,0.0,1.0,0.0,0.7
B019WHZE70,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DUL966O,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DNYM78W,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DOW5RTO,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ER6QWAY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ER793NQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ESEE2TS,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EL0GY1S,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EL7618C,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EMQ00UM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EO5A3RQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01C5JZ3QY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EUC7NPI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EV2IIBK,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EWBJ5RQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EOO1V5U,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EOQ61KI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EQWU9EO,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ER4AZ9A,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DZZM7KM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E12R7GM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E3J9Q8K,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EUC7NAI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E8I96OK,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E8J92QQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E9AHU8Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EA8CGWW,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DN08VAY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DN7NJDQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DN7NZPI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DN7OH4G,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EFPX9XA,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EG5502W,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DU9UMM8,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EGCQ4WU,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DPGPOTC,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DPRYS52,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DQAQLUS,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DQKRZF8,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DQM3DQ6,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DM7AEKI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DMLPFG2,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DR4T73Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DRV2AS8,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DSSLEHI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EG8RLIA,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFWG277K,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFXMPSZ3,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFZN7K9F,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG138L95,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG29B1N2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG2J4NR5,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG2S8C7J,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG3G3S9H,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG3RZJSW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG465CZK,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E3QM34W,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EOHXF0G,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EJ2CQ7O,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EJ5UV3C,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EJCCQ9M,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EJPYQ7O,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EK880P4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EKKQ02C,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EKMLDNQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EZ0ATM4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01F1Z78GM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG4NT7KZ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E3TOP5Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ET8QQFQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ETQ62XY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01ETRH0AM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EBI4N7C,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E5B04MI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E6L4WW0,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E6VT9L4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E742BM4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01E76S766,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFW7WV4D,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DZXRRYA,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFJ8KGTZ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFKC5TG1,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFKK3NL9,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFM2GP2B,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFMPGK5F,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFPM5J84,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFF9G61F,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFFD94QK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFQF6HT7,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BFVWWFZP,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DZPIKG2,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CD7J968,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CHYM88I,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CKBFBC8,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CKDVWQ0,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CKE0HUG,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CKPDUHW,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CL4CUI2,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CF3L4YA,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CG3GVZQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DJ7LUJK,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EJ1I5DE,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D9TUL8Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DBHFSY6,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DBOX9HW,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DCXE2JQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DD16L3W,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DDIAX1Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DKOFZVQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DLNMD7A,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DLWBPCA,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DFKBI6G,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DJ96XDQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01C677U2K,1,3.0,1.0,0.0,1.0,0.0,0.7
B01C6BFFS2,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D4HTIOY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D5NR70E,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CZELE0I,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CZTHHPY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CZTZZVM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D06IWB4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D0J787A,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D0PVYH4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CCMUN8C,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CDWA930,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CE70TZC,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D0VM2L0,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D16ZZGS,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D1NUDJK,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D3BDXQA,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CGGOUJM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CH4LG3G,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CHQ8F1K,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CALUEJI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CAU1ZTM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CDDQ8Q6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG99SVS2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG9GCSM4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG9VDGBT,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGB66N4G,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGC323TD,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGMZZMZN,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGN5WTC8,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGDLLL4W,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGDQG1NB,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGDVYTPQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DGD2GAO,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGHSTHH1,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D5RGZBC,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D84LZ1W,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D8BK8YA,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D8F10P2,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D8OM0H0,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D9LJ0YI,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGKK3M4Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGLDXHGY,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EHYUFLS,1,3.0,1.0,0.0,1.0,0.0,0.7
B01EINBS14,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BGGG4Q5N,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DIMDG34,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DJ3S1A0,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CSFVFT4,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CTQ5TKI,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CU0YQPW,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CUYEP54,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DK42Y6A,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DKJ860I,1,3.0,1.0,0.0,1.0,0.0,0.7
B01D0V1CAM,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CXIFOU2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG8L1PP1,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CYNT772,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CZBOO2Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CRHOKL8,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG5L2YLC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG7W9K4M,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DUNLMUU,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DVXDXQU,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DW72QKE,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DXKPK3A,1,3.0,1.0,0.0,1.0,0.0,0.7
B01DZK3J40,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BG834YGG,1,3.0,1.0,0.0,1.0,0.0,0.7
B01CXP8AX8,1,3.0,1.0,0.0,1.0,0.0,0.7
B015IOM3QQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B015IX72CM,1,3.0,1.0,0.0,1.0,0.0,0.7
B015IY34FA,1,3.0,1.0,0.0,1.0,0.0,0.7
B015JJFHVI,1,3.0,1.0,0.0,1.0,0.0,0.7
B015A6ZOA4,1,3.0,1.0,0.0,1.0,0.0,0.7
B015CAP52U,1,3.0,1.0,0.0,1.0,0.0,0.7
B014H8SON0,1,3.0,1.0,0.0,1.0,0.0,0.7
B014HTKWSY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0148N153A,1,3.0,1.0,0.0,1.0,0.0,0.7
B0148N8NN0,1,3.0,1.0,0.0,1.0,0.0,0.7
B019IBD440,1,3.0,1.0,0.0,1.0,0.0,0.7
B014DV2RGG,1,3.0,1.0,0.0,1.0,0.0,0.7
B014F4S8Z0,1,3.0,1.0,0.0,1.0,0.0,0.7
B015HWLB2G,1,3.0,1.0,0.0,1.0,0.0,0.7
B014QQE0Y0,1,3.0,1.0,0.0,1.0,0.0,0.7
B014UWIKX2,1,3.0,1.0,0.0,1.0,0.0,0.7
B014FED7V0,1,3.0,1.0,0.0,1.0,0.0,0.7
B014FEM21G,1,3.0,1.0,0.0,1.0,0.0,0.7
B014GSEUJ8,1,3.0,1.0,0.0,1.0,0.0,0.7
B014GVFARG,1,3.0,1.0,0.0,1.0,0.0,0.7
B014GWRC3U,1,3.0,1.0,0.0,1.0,0.0,0.7
B014D7XH64,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKPX3YSH,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKQC95HF,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKRFS2WT,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKRJBVQS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKSG5Y11,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKKYMJ3K,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKSMH1B9,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKTBD37R,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKTBJ7JL,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKV47TKY,1,3.0,1.0,0.0,1.0,0.0,0.7
B015ILEN80,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKVFX444,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKY24P61,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKYKD26N,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKYV65KB,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKYZ5ZLQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKZ5K1WP,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKZL8Z1Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKZQ9MYV,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL27Z96S,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL2K2S1Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B015IKFXM6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKVB3XFW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0159LVWLA,1,3.0,1.0,0.0,1.0,0.0,0.7
B0159WEDCO,1,3.0,1.0,0.0,1.0,0.0,0.7
B0152Z8644,1,3.0,1.0,0.0,1.0,0.0,0.7
B0153CASRY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0153KYBNI,1,3.0,1.0,0.0,1.0,0.0,0.7
B0153WUOXM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0154EA3DK,1,3.0,1.0,0.0,1.0,0.0,0.7
B015D8EBLW,1,3.0,1.0,0.0,1.0,0.0,0.7
B015E2780I,1,3.0,1.0,0.0,1.0,0.0,0.7
B015FY0SSO,1,3.0,1.0,0.0,1.0,0.0,0.7
B014VH00OS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0156S2QVG,1,3.0,1.0,0.0,1.0,0.0,0.7
B015806RJO,1,3.0,1.0,0.0,1.0,0.0,0.7
B01594Q35W,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BK3DFJB2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BK3DV12L,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJVP2YDL,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJVP51YS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJW5LJ4J,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJZFH3VZ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BK7SPR22,1,3.0,1.0,0.0,1.0,0.0,0.7
B015GDMGXO,1,3.0,1.0,0.0,1.0,0.0,0.7
B014VWSLIU,1,3.0,1.0,0.0,1.0,0.0,0.7
B014W20C90,1,3.0,1.0,0.0,1.0,0.0,0.7
B014X7RQV6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0151E7CDC,1,3.0,1.0,0.0,1.0,0.0,0.7
B014HX74TA,1,3.0,1.0,0.0,1.0,0.0,0.7
B014I8TIV6,1,3.0,1.0,0.0,1.0,0.0,0.7
B014PIZ14W,1,3.0,1.0,0.0,1.0,0.0,0.7
B015SKPC8Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B015W2SJFS,1,3.0,1.0,0.0,1.0,0.0,0.7
B015WCV70W,1,3.0,1.0,0.0,1.0,0.0,0.7
B01597ENBA,1,3.0,1.0,0.0,1.0,0.0,0.7
B015P9QN2Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B015PC7R6W,1,3.0,1.0,0.0,1.0,0.0,0.7
B015PFRJFS,1,3.0,1.0,0.0,1.0,0.0,0.7
B015PRO512,1,3.0,1.0,0.0,1.0,0.0,0.7
B0154PM5BW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0156KV764,1,3.0,1.0,0.0,1.0,0.0,0.7
B015XIWIAI,1,3.0,1.0,0.0,1.0,0.0,0.7
B015XK22H0,1,3.0,1.0,0.0,1.0,0.0,0.7
B015XSFHTC,1,3.0,1.0,0.0,1.0,0.0,0.7
B015YEI8JG,1,3.0,1.0,0.0,1.0,0.0,0.7
B0160BC1FO,1,3.0,1.0,0.0,1.0,0.0,0.7
B015WG1EK6,1,3.0,1.0,0.0,1.0,0.0,0.7
B013HHLBMS,1,3.0,1.0,0.0,1.0,0.0,0.7
B013HSW4SM,1,3.0,1.0,0.0,1.0,0.0,0.7
B013J7JZWY,1,3.0,1.0,0.0,1.0,0.0,0.7
B013J9CSM6,1,3.0,1.0,0.0,1.0,0.0,0.7
B013JMBAMC,1,3.0,1.0,0.0,1.0,0.0,0.7
B013CV95J0,1,3.0,1.0,0.0,1.0,0.0,0.7
B0124ES3VC,1,3.0,1.0,0.0,1.0,0.0,0.7
B01251KZUQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B013JMOTXO,1,3.0,1.0,0.0,1.0,0.0,0.7
B013KPXNSW,1,3.0,1.0,0.0,1.0,0.0,0.7
B014VA1ZD0,1,3.0,1.0,0.0,1.0,0.0,0.7
B013LKL0WW,1,3.0,1.0,0.0,1.0,0.0,0.7
B013G6TMUS,1,3.0,1.0,0.0,1.0,0.0,0.7
B012BN15LQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B012BR9VKE,1,3.0,1.0,0.0,1.0,0.0,0.7
B012CDLF3S,1,3.0,1.0,0.0,1.0,0.0,0.7
B012D4IEUI,1,3.0,1.0,0.0,1.0,0.0,0.7
B011XNE9XQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0122TWDH4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0122ZKEYC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0123UHBBU,1,3.0,1.0,0.0,1.0,0.0,0.7
B013LDW2E4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL98C1RC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLBHDR3M,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL2L52S1,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL2WVX1Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL38D82X,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL5YHZPC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLCW7BP6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLD1HN66,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLGLLZWB,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLGQ35FS,1,3.0,1.0,0.0,1.0,0.0,0.7
B013GQCW5U,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL6SWRPP,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL78N7W9,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL7JMJ4M,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLHNNSGG,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLJ5MH69,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLKM99N6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLKR6V23,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLLLPQX8,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLM21G22,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLBPR39X,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BLC84MWS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BL699P9K,1,3.0,1.0,0.0,1.0,0.0,0.7
B0132ST35Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B013AP77T8,1,3.0,1.0,0.0,1.0,0.0,0.7
B013B8AZKC,1,3.0,1.0,0.0,1.0,0.0,0.7
B014420P72,1,3.0,1.0,0.0,1.0,0.0,0.7
B0144R449W,1,3.0,1.0,0.0,1.0,0.0,0.7
B0145NTTAY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0147RA2PY,1,3.0,1.0,0.0,1.0,0.0,0.7
B013DN53WU,1,3.0,1.0,0.0,1.0,0.0,0.7
B013DU8E88,1,3.0,1.0,0.0,1.0,0.0,0.7
B013F7OEUG,1,3.0,1.0,0.0,1.0,0.0,0.7
B012FARZ3M,1,3.0,1.0,0.0,1.0,0.0,0.7
B0131KDMZA,1,3.0,1.0,0.0,1.0,0.0,0.7
B01323CST2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0132I723Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKKZLLYF,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKL3TYWK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKL686TG,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKLGCC9S,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKLWZ4LD,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKP8WGR6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BKPQHDXV,1,3.0,1.0,0.0,1.0,0.0,0.7
B013FAN1RA,1,3.0,1.0,0.0,1.0,0.0,0.7
B012FLMAHM,1,3.0,1.0,0.0,1.0,0.0,0.7
B012FRTBBE,1,3.0,1.0,0.0,1.0,0.0,0.7
B012HGRTLC,1,3.0,1.0,0.0,1.0,0.0,0.7
B012HLE76C,1,3.0,1.0,0.0,1.0,0.0,0.7
B01278555M,1,3.0,1.0,0.0,1.0,0.0,0.7
B012ASFKOU,1,3.0,1.0,0.0,1.0,0.0,0.7
B012B7S46Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B013UT8P5Y,1,3.0,1.0,0.0,1.0,0.0,0.7
B013WAIV9Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B013WI8AV2,1,3.0,1.0,0.0,1.0,0.0,0.7
B013TR43TO,1,3.0,1.0,0.0,1.0,0.0,0.7
B013OKX8II,1,3.0,1.0,0.0,1.0,0.0,0.7
B013Q6ZRQQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B013QQN0RO,1,3.0,1.0,0.0,1.0,0.0,0.7
B013RKUZWM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0148H9ELG,1,3.0,1.0,0.0,1.0,0.0,0.7
B013XILRWA,1,3.0,1.0,0.0,1.0,0.0,0.7
B013YO23VC,1,3.0,1.0,0.0,1.0,0.0,0.7
B01402D5EQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0140HJ4YQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0142FEWD4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0142OHJJY,1,3.0,1.0,0.0,1.0,0.0,0.7
B013XHWAS6,1,3.0,1.0,0.0,1.0,0.0,0.7
B0186E64EC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0186ZR38W,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJJ2G9P5,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJ2CS8N8,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJ3BLVTJ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJ67MRMJ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJ6M972Z,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJ6YQDWC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BJ8XMN2W,1,3.0,1.0,0.0,1.0,0.0,0.7
